date,Wind_speed,Power,Nacelle_ambient_temperature,Generator_bearing_temperature,Gear_oil_temperature,Ambient_temperature,Rotor_Speed,Nacelle_temperature,Bearing_temperature),Generator_speed,Yaw_angle,Wind_direction,Wheel_hub_temperature,Gear_box_inlet_temperature,Failure_status
2021-10-31,1.7526466939888257,6.064839699219699,99.5643497972414,127.87878195901459,129.73888927718036,83.39331177613039,427.8011130019374,76.77295421638235,149.94911917317287,2282.6408407350245,68.95259885442105,147.06672656523466,95.55947043012584,119.92742953999249,Failure
2021-08-26,21.828338865486767,3.298434921668866,27.494131556540946,81.80268575143718,73.9693729494906,-16.416476377507873,174.42635887428463,46.948823287800714,70.0,1554.8638025529203,22.23065259812185,47.69153668745066,21.418746058494406,13.143161013531719,No_failure
2021-06-17,44.428590121381895,0.3960014559692106,-57.85802246682446,33.06221635543343,122.82067244720187,-9.465144340293865,16.294865705309107,17.125319791307643,45.61591203547836,621.6024539536274,143.81788041767032,104.51827764776823,-77.79102247511462,23.625559784231793,Failure
2021-07-15,14.677457483749325,2.546834879033629,18.50021209603127,95.58010382508868,74.38893429011956,18.43935643157409,256.98258298205565,32.62351193549333,100.0,1244.951899093398,4.759323107011174,47.90439113755038,-22.24678886894508,12.058482882138488,No_failure
2021-02-26,16.89271274774847,2.0,23.49540107801139,84.9349949242564,65.77562118955309,25.166715610308884,145.85676135614332,37.029295761815746,70.0,1173.1101049553733,2.922139668606978,85.35281535909256,-2.0515286725506208,14.14092189691437,No_failure
2021-01-08,39.065390669849485,0.6112302351766423,-35.25497472110259,46.63713776567707,128.7503142307076,-18.01419965257351,16.02228939320735,16.98989185555236,18.54393569224092,749.1126082835581,117.12591056484123,243.28633728740058,-81.77119553611485,28.73727893017402,Failure
2021-07-17,15.300918032470157,3.1962671371711626,10.54984835570408,96.2356121304526,74.873902365195,34.07621528761074,66.76485078487562,42.01163671813867,100.0,1511.8160228776203,50.82468613953196,82.23712210417436,4.578350101543359,13.552826102015025,No_failure
2021-02-06,15.932832521820105,2.527569521093879,4.2620561682453255,70.55036876651383,71.84716861440711,27.9932154470218,280.7413170721462,39.93937701635791,70.0,1589.572383073863,1.220956534474672,4.683363082974244,43.06563197470677,13.173852752873792,No_failure
2021-04-08,16.368313741874726,2.5046559317689674,7.957696349164714,70.40286061283679,81.10210119524432,-7.641893865725422,183.03563944317736,45.26436782480009,70.0,1602.938902515281,8.679700527484563,56.50203123384133,50.502224336386334,18.201803432065354,No_failure
2021-01-06,38.10331150310214,0.054134367416931735,-37.41379239183983,61.47826780151452,111.51483837420575,-18.22502407834275,22.313910930823475,13.242865168892223,40.011844266488666,592.1308834276234,139.83334118770875,-29.453100067914846,-51.58884346812541,28.58425902775032,Failure
2021-04-01,42.415210915307036,0.2791311957198969,-39.68311188599585,51.96263030177583,111.0528134044925,-5.9259182799039625,0.7965564241021355,8.460485162814773,28.16141630598006,435.49861433081816,142.2571163908381,340.9993021452202,-87.16654156647016,25.996952613024472,Failure
2021-08-30,5.723775872450926,3.2797105709927052,5.208792622181139,74.6105827672205,70.9809376106835,7.676343378251095,131.6281788387052,41.65786471391604,100.0,1360.1467694303578,16.987983873847654,32.44955632752093,26.818069395600823,15.883122658779868,No_failure
2021-12-19,6.125895210251478,3.1437516849849088,9.99221128990967,94.46780862927798,66.64939996489544,12.725463937288808,126.79937417045251,48.70448205342492,70.0,1408.9546061856865,1.0476731106776258,184.32475667960472,1.7104674437940766,17.9574981447055,No_failure
2021-10-22,0.8616867949412168,11.500003512584414,15.93718530522397,135.04854244054437,103.77432509452463,74.79556107710293,422.7455838265828,85.40477309893443,149.1922261913652,2131.461170263536,113.80224526623292,215.0331664620581,119.71733839501506,108.88953371080281,Failure
2021-07-28,1.5210547617987689,8.861246168383731,61.984860463473176,136.47122829342257,108.9447716477832,70.45692591518548,436.27078245881,90.65267223978483,130.97688435120793,2489.689202965279,124.66143252161635,-138.29407353316734,113.9523925741579,72.64015427862239,Failure
2021-09-02,5.928658226972013,3.1517259275027487,2.197266716649723,81.91752635401315,53.94619381062917,24.169208008631927,173.59380637242822,36.03617649036742,100.0,1265.4265836919908,2.6762971333780885,14.70121141920825,20.991107180005493,16.021989497676632,No_failure
2021-08-25,15.699677016293773,3.5,7.189657434478262,79.11602937941193,80.76693625107248,9.227012181273306,116.31860500104555,48.551113341984426,70.0,1361.0938356368306,11.982825904821572,167.48282478815224,78.00030558345733,11.883233645463914,No_failure
2021-08-30,0.20492852419211816,10.794853177256977,92.85912600675815,127.02627800417815,114.10196726792,83.491404133777,431.82988323513865,77.37361476912102,135.70526233703032,2064.9080996500993,131.5087371562826,77.63222699009216,102.59127920710466,105.27744563430682,Failure
2021-12-16,7.886344413209522,2.312639241757643,10.845198280175799,77.21182379052384,62.173217031277304,24.10015031891526,157.0001555389883,49.507428286525844,70.0,1128.3588082485292,2.144523988736957,53.86859197345464,-3.826811531181356,17.123012823566786,No_failure
2021-02-08,19.614522706735897,3.5,9.511678110514652,77.8405661001044,56.0276589474129,26.620548450874637,249.18223292742562,46.50513898468725,70.0,1027.1000894157228,23.834262821995242,0.4151811513572372,4.4066809478180495,18.781476797665356,No_failure
2021-02-02,16.647317075838203,2.0,40.0,85.70190790954406,57.24923758242213,37.68875147578303,136.90513622105698,51.561837305553496,100.0,1562.018495964111,3.462209551413225,25.8251033694637,-1.3843984917811198,10.0,No_failure
2021-11-08,18.38583960239992,2.537412226419412,4.622314548937887,87.82689902524216,65.75848303748788,-14.890774749150076,137.30576250383228,43.85301203005906,100.0,1439.3675181210372,13.925734410748781,75.15239550160652,44.625606671058534,17.558141676892337,No_failure
2021-09-20,15.398637036647896,2.6366399335016584,27.59430217746665,79.12769218040638,64.62389411994783,12.416834649247122,300.0,44.02111915728511,70.0,1490.7692607331712,6.09210901384843,76.91650884899343,7.643830024923673,12.953989131167994,No_failure
2021-01-30,12.269438555606323,2.3354561841731454,20.137240368798416,92.80958899757358,76.07955461742306,6.110649687661619,185.8674676440512,46.80678844822641,70.0,1225.8953680694603,3.2044919715030376,8.502017089305435,76.23760107758798,15.860301145806664,No_failure
2021-05-21,20.31620440454615,3.03238693829489,2.3388587637439877,74.28119246631822,86.2654930985426,16.3481766008193,278.4346150950821,60.0,70.0,1586.5735102504566,45.008132218405365,12.210366262856178,56.68203259741317,13.828411228495447,No_failure
2021-12-05,22.43543123713033,2.9881271381842454,40.0,78.97860076278164,83.35800033529961,3.7035719635271533,96.80873530994889,56.71220042416145,70.0,1642.6138501887758,9.025853096196125,27.870625270212223,19.938444002818237,17.089668286432882,No_failure
2021-10-04,25.0,3.167114026627327,13.176173782773441,77.77372837329222,73.06700487832579,12.963595385890574,143.00019405890475,35.67003765859662,100.0,1261.3153288053272,9.94819839449433,54.26670332096038,20.419424960495952,16.402960186630295,No_failure
2021-02-07,18.066232911396085,2.38822991895835,40.0,94.95275516464199,75.18382019389273,15.047382458006014,196.78436615889532,42.56778421176355,70.0,1036.050411280306,32.796444206533444,19.266582465063973,42.10759789075374,20.0,No_failure
2021-06-20,13.160355538577585,2.6775550444231135,4.700889301803121,86.0838025950375,63.7732793854337,7.1396184020388445,132.1153657940124,30.25481724961105,100.0,1372.9478171203566,8.806043144744912,72.67820342567477,12.527730418695846,16.38639343618109,No_failure
2021-07-07,7.0316289875586735,2.410238158440566,40.0,76.74321927502605,58.062362414772686,0.5105446549258126,68.4913965110299,44.86170051381749,87.8641875828881,1622.662426338593,10.954978002161846,1.3181067417475423,43.63423622442417,10.0,No_failure
2021-07-27,0.790451136488576,11.916792631506137,198.63494708373116,122.8525241038078,100.50941354320642,77.57371158462699,366.7496637605735,99.95178866572456,117.7927190087592,2493.83578317645,137.21770589692926,-63.40337098872291,96.94650408930019,92.86330567598263,Failure
2021-04-16,15.796230591586447,2.720025380804607,38.92494625933393,91.8455622968396,67.85915124214064,-1.4546677431530544,169.4669030235043,59.20769413970155,100.0,1516.5901559106958,6.794936302210022,65.7754055696621,25.028615045477974,10.645622968939543,No_failure
2021-08-07,15.57634302572631,2.0,15.80379115834593,86.6259845454777,65.62095643084123,-12.966066919567783,168.7989212667501,47.237076473340295,100.0,1555.9671632596146,40.88544472306413,80.32747376764141,80.0,12.033463285985594,No_failure
2021-04-09,21.706142331637732,2.5403263615977414,0.022838738454746512,80.29801470767119,77.29988020794383,7.379933342470723,55.12019119252999,60.0,100.0,1258.3872222598884,9.52721038200042,47.1273179446065,-17.007479292608494,16.114602785452213,No_failure
2021-04-27,40.751100961045104,0.7676572872937322,-36.2771322468352,30.410291469153194,128.1266467483833,2.0235996683847883,0.39909343119092,10.309502762482431,12.672471180222985,634.0485168239663,145.90757933310886,355.0995375567077,-58.19856513586747,22.00382380707697,Failure
2021-01-06,41.186990947587226,0.05987949475424954,-33.49007747858457,59.84196047823867,103.856443656633,-12.629888633913986,15.021060668294734,18.37233812855468,54.166225897140656,411.7317653037068,73.74948357351533,211.88792895906028,-67.15568750573411,26.17082749498944,Failure
2021-05-06,16.568771903195504,2.46648405464672,22.856582734541455,73.39912707285806,50.0,11.46458151581873,169.48777222911082,49.962587553818665,100.0,1195.2083655328843,0.4469684739758118,44.70158047229955,41.68926392300365,15.187132827532803,No_failure
2021-03-01,9.911072831599128,2.5625478488111915,15.937043525877433,96.69151329980573,50.0,0.601040719935952,148.5920964998702,44.325183530271815,100.0,1340.6498484514418,3.273831848556681,30.408751431670186,-40.0,13.630122968397105,No_failure
2021-10-25,0.5817918439920655,11.950091407995197,-5.753584783278775,136.81182540227684,109.51623785701823,63.09699113872453,395.2171656339681,95.29145154355247,125.10250325493337,2020.9103322533304,154.8447743563338,-35.42026195040458,106.3702477191397,70.55422949662811,Failure
2021-12-04,1.1870284181959811,8.107717749414252,16.72668759330459,125.782751601725,110.1358594601307,80.6569165726094,408.40730412213196,84.38312724227204,124.86903600288431,2081.678501870004,141.15279627520522,311.52660606980976,106.83598873189004,94.12614707951322,Failure
2021-04-20,15.947743116146931,2.8890731389287456,6.308226243183315,80.22105769886039,67.72924200806398,5.894535712342345,245.1040795197726,33.19246930908964,70.0,1433.0798934776328,33.11412764471468,16.470262120059935,36.402476105988626,12.09658830634742,No_failure
2021-04-02,41.09169520316486,0.37242107313265677,-51.01030482190576,68.6661616399866,129.71746209429435,-19.96898554234009,39.77464786108327,-0.24987456664347363,55.99463140162848,394.0001985518725,114.00682051934263,284.34035838006645,-66.58028870716389,26.700709300960757,Failure
2021-03-03,24.39597786729758,2.4171841836851833,32.41368310066771,87.91749962877948,66.23829390672098,10.465348672660662,201.7656139753626,40.363866866484805,70.0,1356.0462796469885,14.136426083198822,4.955548153294399,-0.08150088522018706,15.055881886875756,No_failure
2021-05-25,17.079914798549783,2.9561880399869995,32.442779585582855,79.15193346918933,55.171965609079216,17.272560275532044,81.34709199316535,57.67058513607389,70.0,1110.7309689420317,13.798613685624463,5.054432856511232,27.920416316979743,19.606133428739852,No_failure
2021-03-14,8.143010002434524,2.5617045356213572,40.0,96.085564280071,80.86303560084373,-20.0,50.0,36.31364559577895,100.0,1203.2377322330758,3.318043367415153,19.990978063963762,6.840022102614617,13.67113506972646,No_failure
2021-10-15,18.534485014955614,2.7503442276727417,14.731693555879579,95.99735049836761,66.46330263053544,-10.026604464308786,234.2780652946597,46.3276182018964,100.0,1800.0,4.38450270877125,18.617633298043945,61.25119003997218,19.1085678983327,No_failure
2021-03-15,7.001862100159026,2.928026611321279,0.04745462148301954,80.09275870549574,90.0,21.956689196606362,146.15278818801525,42.18614302214086,72.88663691199785,1535.4129454383342,17.332214489829315,2.610110589740289,-19.657808503019446,17.291450356125353,No_failure
2021-02-24,44.78403451772356,0.19298119536947986,-37.907305027283144,56.2832753074627,128.63577204095228,1.629810894447779,4.594634597375233,14.796022132625875,45.538855251023364,515.5685397604768,151.0607660720452,209.98586015512873,-66.5693961563682,29.286737143489777,Failure
2021-09-23,17.929440318801877,3.0652309472783847,5.1317059004206325,93.52515403930897,80.39009039965926,-8.040258313374068,220.4587343803075,48.49902302780324,70.0,1306.618268174626,5.9872902117269575,19.222772882346128,-2.4345360474482867,20.0,No_failure
2021-11-30,1.5055898806712011,7.285754987677066,-135.7922697581086,141.8830439358339,124.89920867096293,67.78364439940356,416.9399144651215,77.74971746646486,121.58606409677938,2108.5502666028665,80.58864725471656,179.51401968606993,108.2482916842966,106.30763539360598,Failure
2021-12-09,22.871660976579467,3.2936327588478687,7.410567486838272,82.69463438519952,62.83339141933958,7.414329631968904,300.0,44.89095174878385,70.0,1377.649973655023,6.718626222428987,10.755659688677376,16.38874531073174,16.659307081309603,No_failure
2021-09-28,13.185877694556225,3.07827568688392,8.271741576921345,82.98609724989298,54.6541279939308,34.745156204325475,205.29926137755984,49.09408601292624,100.0,1235.7738545826576,49.823271679517376,41.59898918020474,60.743179972556035,19.149052141637675,No_failure
2021-12-26,30.28167504248026,5.381642800958612,16.91486814775484,93.96696426236582,77.76423721632568,40.0,137.39314870647723,60.0,84.33195267742899,3495.277053180016,13.474002286830682,51.65708363703707,35.41614830768831,12.299803176789794,No_failure
2021-05-21,20.185374126004426,3.0271553960565507,2.593003198993552,73.76167171870739,73.8820992483854,-13.845230499249432,230.01064921609682,51.80984634312455,70.0,1222.3381389193814,,56.961695373132834,-38.20752617963332,17.291679351903895,No_failure
2021-01-17,3.0,3.1154585447296164,38.16353753289133,93.51383682178034,56.94565893528959,1.3499858131752873,133.3784520687288,58.48516629963534,70.0,1430.8678494962874,10.685749739952698,9.068687227075852,80.0,13.483101244686328,No_failure
2021-04-17,16.807081567962165,2.2038380378748825,30.600258479815142,77.10813973740848,75.61089324793016,14.947824506591749,130.34802592337292,47.88580266314864,100.0,1640.992283562972,3.7953028281107675,5.474375895237476,43.5287195254885,12.558564166826912,No_failure
2021-07-11,0.7297577423839168,7.279648600634595,14.590268001565953,142.66178395736523,111.9251082175337,63.036604679085244,445.8346978826592,72.82193369795766,122.61595998856566,2111.1495270649793,163.59057796634818,9.634986156130623,109.60052348306574,79.16336224843702,Failure
2021-03-17,16.701124031202387,3.0923782012923886,1.4631843842599959,90.43299061053592,80.45583598823212,5.7255127194379085,225.4972798947289,33.3186423913358,70.0,1086.8045500195808,18.919714735256193,1.729477825373216,56.517865804896786,16.067329381277233,No_failure
2021-12-13,,2.6728291069780448,27.06392701484018,90.87454469316751,72.49648479569107,14.319385293789892,95.89732272074308,50.073129159705445,70.0,1570.834058815854,3.328887845053764,28.265705603035578,66.52601447812486,16.64308356796162,No_failure
2021-08-01,25.0,2.6054317845866652,34.52643677329583,80.24611419172588,73.15431856162603,16.136511949705504,286.3666866758125,46.33828591229189,84.06407535222667,1237.861077997883,1.4072351413226574,46.133794912503355,25.16250691428878,16.28134940441466,No_failure
2021-08-03,20.032721155492965,3.2746907294550898,38.036524933667756,78.12851784111093,55.901640646289366,-16.168265723248634,137.892324393708,46.53452097210777,79.00007351340123,1533.3461474341486,2.7787854024002603,39.28068235101474,10.920794927298958,16.822902147042377,No_failure
2021-12-25,16.759690841721486,2.5070352336386548,40.0,71.37218212784825,62.99552288460993,-10.753548344167108,209.80170216924523,45.76771424569851,100.0,1109.4999401414393,4.200139064324179,118.85183126273,48.27033619317366,13.581242895421969,No_failure
2021-09-01,3.2931175007284033,2.555684671767313,1.1102912914392982,70.6112377002657,79.67699846289077,6.814413146533252,170.361136590589,46.3979638640398,100.0,1504.2539496629295,11.609727848688859,185.4487234376604,59.85566275318788,12.081140722232018,No_failure
2021-10-25,25.0,2.683910078015952,25.66394101432251,74.56036567435518,90.0,17.61374351867151,231.43157476020582,54.61624887444055,70.0,1491.3562197925287,6.144516065818469,31.474049022975912,41.666822784517436,10.0,No_failure
2021-07-05,0.43675215437201675,5.654618692124758,23.588823130682943,125.2694862659505,115.32673057893675,83.83008209484692,428.5125421003971,98.06418447493674,129.3444091467004,2339.5901521402297,98.27416894186717,-111.76834528911724,100.39541027112949,106.50512993222578,Failure
2021-01-05,3.0,2.60281470539,40.0,91.84048958192962,58.63772171554879,18.472753469992846,203.62733331193778,48.83684732602754,70.0,1394.4502498975692,1.0294953978980528,5.735350981860167,12.281536716061296,15.348689740547435,No_failure
2021-03-08,19.737797127417547,2.2772267068693726,32.6746927775418,78.76938118219027,90.0,7.337793034619352,245.94890664966607,58.33448995178439,100.0,1456.341570935309,,8.910829223806587,-2.1021587281181873,15.370703145095783,No_failure
2021-12-23,29.3090291822021,2.7545403322405395,33.81007201045403,93.03381119759766,83.38074081531265,12.691955059919175,100.96402520173193,30.0,70.0,1695.0657646259206,8.279843296677114,8.2506800359905,4.315027011761801,15.151677460540839,No_failure
2021-09-06,8.317438633853428,2.781944767976168,2.741519131564481,72.34282331456397,75.73530131683872,13.801872745947577,298.0551871057414,47.766984538180104,70.0,1800.0,0.029432035406384643,21.52036149117869,40.72347033630521,13.653356548849603,No_failure
